SPOT :timeStamp:,SPOT :volume:,SPOT :close:,SPOT :high:,SPOT :low:,SPOT :open:,SPOT :close:,SPOT :oi:,CURRENT :timeStamp:,CURRENT :volume:,CURRENT :close:,CURRENT :high:,CURRENT :low:,CURRENT :open:,CURRENT :close:,CURRENT :oi:,NEXT :timeStamp:,NEXT :volume:,NEXT :close:,NEXT :high:,NEXT :low:,NEXT :open:,NEXT :close:,NEXT :oi:
2021-04-08T12:19:00+0530,11682,214.35,214.35,214.25,214.3,214.35,0,2021-04-08T12:19:00+0530,25600,215.65,215.65,215.55,215.6,215.65,108771200,2021-04-08T12:19:00+0530,0,215.3,215.3,215.3,215.3,215.3,7603200
2021-04-08T12:20:00+0530,64660,214.5,214.5,214.25,214.35,214.5,0,2021-04-08T12:20:00+0530,22400,215.9,215.9,215.65,215.65,215.9,108771200,2021-04-08T12:20:00+0530,0,215.3,215.3,215.3,215.3,215.3,7603200
2021-04-08T12:21:00+0530,16703,214.4,214.5,214.35,214.5,214.4,0,2021-04-08T12:21:00+0530,6400,215.9,215.9,215.9,215.9,215.9,108771200,2021-04-08T12:21:00+0530,0,215.3,215.3,215.3,215.3,215.3,7603200
2021-04-08T12:22:00+0530,9265,214.45,214.45,214.35,214.4,214.45,0,2021-04-08T12:22:00+0530,9600,215.85,215.9,215.85,215.9,215.85,108777600,2021-04-08T12:22:00+0530,0,215.3,215.3,215.3,215.3,215.3,7603200
2021-04-08T12:23:00+0530,11146,214.5,214.5,214.4,214.4,214.5,0,2021-04-08T12:23:00+0530,22400,215.85,215.9,215.85,215.85,215.85,108777600,2021-04-08T12:23:00+0530,3200,215.35,215.35,215.3,215.3,215.35,7603200
2021-04-08T12:24:00+0530,13958,214.5,214.5,214.35,214.45,214.5,0,2021-04-08T12:24:00+0530,12800,215.85,215.85,215.8,215.85,215.85,108771200,2021-04-08T12:24:00+0530,0,215.35,215.35,215.35,215.35,215.35,7603200
2021-04-08T12:25:00+0530,13522,214.45,214.5,214.35,214.4,214.45,0,2021-04-08T12:25:00+0530,9600,215.85,215.85,215.8,215.85,215.85,108771200,2021-04-08T12:25:00+0530,0,215.35,215.35,215.35,215.35,215.35,7603200
2021-04-08T12:26:00+0530,17797,214.35,214.5,214.35,214.35,214.35,0,2021-04-08T12:26:00+0530,6400,215.9,215.9,215.85,215.85,215.9,108771200,2021-04-08T12:26:00+0530,0,215.35,215.35,215.35,215.35,215.35,7603200
2021-04-08T12:27:00+0530,18694,214.35,214.45,214.3,214.4,214.35,0,2021-04-08T12:27:00+0530,28800,215.7,215.9,215.7,215.9,215.7,108771200,2021-04-08T12:27:00+0530,0,215.35,215.35,215.35,215.35,215.35,7603200
2021-04-08T12:28:00+0530,27088,214.3,214.4,214.3,214.35,214.3,0,2021-04-08T12:28:00+0530,28800,215.65,215.7,215.65,215.7,215.65,108771200,2021-04-08T12:28:00+0530,6400,215.3,215.35,215.3,215.35,215.3,7593600
2021-04-08T12:29:00+0530,19747,214.35,214.4,214.3,214.3,214.35,0,2021-04-08T12:29:00+0530,6400,215.65,215.65,215.65,215.65,215.65,108771200,2021-04-08T12:29:00+0530,0,215.3,215.3,215.3,215.3,215.3,7593600
2021-04-08T12:30:00+0530,44721,214.5,214.5,214.35,214.4,214.5,0,2021-04-08T12:30:00+0530,12800,215.9,215.9,215.7,215.7,215.9,108780800,2021-04-08T12:30:00+0530,6400,215.5,215.5,215.3,215.3,215.5,7593600
2021-04-08T12:31:00+0530,39523,214.55,214.65,214.45,214.45,214.55,0,2021-04-08T12:31:00+0530,86400,215.9,216.05,215.9,215.95,215.9,108780800,2021-04-08T12:31:00+0530,9600,215.5,215.5,215.5,215.5,215.5,7593600
2021-04-08T12:32:00+0530,20621,214.6,214.65,214.4,214.55,214.6,0,2021-04-08T12:32:00+0530,12800,215.9,215.9,215.85,215.9,215.9,108780800,2021-04-08T12:32:00+0530,0,215.5,215.5,215.5,215.5,215.5,7593600
2021-04-08T12:33:00+0530,12844,214.6,214.65,214.55,214.6,214.6,0,2021-04-08T12:33:00+0530,19200,216.05,216.05,215.9,215.9,216.05,108793600,2021-04-08T12:33:00+0530,0,215.5,215.5,215.5,215.5,215.5,7593600
2021-04-08T12:34:00+0530,43498,214.7,214.75,214.6,214.65,214.7,0,2021-04-08T12:34:00+0530,70400,216.05,216.1,216.05,216.05,216.05,108793600,2021-04-08T12:34:00+0530,9600,215.7,215.7,215.5,215.5,215.7,7600000
2021-04-08T12:35:00+0530,38580,214.6,214.75,214.5,214.7,214.6,0,2021-04-08T12:35:00+0530,12800,216.05,216.1,216.05,216.05,216.05,108793600,2021-04-08T12:35:00+0530,0,215.7,215.7,215.7,215.7,215.7,7600000
2021-04-08T12:36:00+0530,17558,214.7,214.7,214.55,214.7,214.7,0,2021-04-08T12:36:00+0530,6400,216.0,216.05,216.0,216.05,216.0,108771200,2021-04-08T12:36:00+0530,3200,215.55,215.7,215.55,215.7,215.55,7603200
2021-04-08T12:37:00+0530,65204,214.45,214.7,214.4,214.6,214.45,0,2021-04-08T12:37:00+0530,48000,215.85,216.0,215.85,216.0,215.85,108771200,2021-04-08T12:37:00+0530,9600,215.5,215.6,215.5,215.55,215.5,7603200
2021-04-08T12:38:00+0530,18267,214.6,214.6,214.45,214.5,214.6,0,2021-04-08T12:38:00+0530,12800,216.0,216.05,215.85,215.85,216.0,108771200,2021-04-08T12:38:00+0530,6400,215.55,215.55,215.5,215.5,215.55,7603200
2021-04-08T12:39:00+0530,21414,214.55,214.65,214.5,214.6,214.55,0,2021-04-08T12:39:00+0530,44800,216.0,216.0,216.0,216.0,216.0,108828800,2021-04-08T12:39:00+0530,0,215.55,215.55,215.55,215.55,215.55,7603200
2021-04-08T12:40:00+0530,17917,214.5,214.6,214.45,214.55,214.5,0,2021-04-08T12:40:00+0530,16000,215.95,216.0,215.95,216.0,215.95,108828800,2021-04-08T12:40:00+0530,3200,215.5,215.55,215.5,215.55,215.5,7596800
2021-04-08T12:41:00+0530,12617,214.4,214.55,214.4,214.5,214.4,0,2021-04-08T12:41:00+0530,3200,215.85,215.95,215.8,215.95,215.85,108828800,2021-04-08T12:41:00+0530,3200,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:42:00+0530,9997,214.55,214.55,214.4,214.4,214.55,0,2021-04-08T12:42:00+0530,16000,215.85,215.9,215.8,215.9,215.85,108857600,2021-04-08T12:42:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:43:00+0530,14243,214.55,214.55,214.4,214.55,214.55,0,2021-04-08T12:43:00+0530,0,215.85,215.85,215.85,215.85,215.85,108857600,2021-04-08T12:43:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:44:00+0530,18817,214.65,214.65,214.5,214.5,214.65,0,2021-04-08T12:44:00+0530,25600,216.0,216.0,215.85,215.85,216.0,108857600,2021-04-08T12:44:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:45:00+0530,11650,214.65,214.7,214.55,214.65,214.65,0,2021-04-08T12:45:00+0530,22400,216.0,216.0,216.0,216.0,216.0,108892800,2021-04-08T12:45:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:46:00+0530,13537,214.5,214.65,214.5,214.6,214.5,0,2021-04-08T12:46:00+0530,28800,215.95,216.0,215.95,216.0,215.95,108892800,2021-04-08T12:46:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:47:00+0530,9819,214.5,214.6,214.45,214.6,214.5,0,2021-04-08T12:47:00+0530,3200,215.9,215.95,215.9,215.95,215.9,108892800,2021-04-08T12:47:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:48:00+0530,66786,214.4,214.55,214.3,214.55,214.4,0,2021-04-08T12:48:00+0530,28800,215.65,215.9,215.65,215.9,215.65,108902400,2021-04-08T12:48:00+0530,3200,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:49:00+0530,16973,214.3,214.4,214.3,214.4,214.3,0,2021-04-08T12:49:00+0530,9600,215.7,215.75,215.65,215.65,215.7,108902400,2021-04-08T12:49:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:50:00+0530,10165,214.4,214.4,214.3,214.3,214.4,0,2021-04-08T12:50:00+0530,19200,215.75,215.75,215.65,215.7,215.75,108902400,2021-04-08T12:50:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:51:00+0530,9931,214.4,214.4,214.3,214.35,214.4,0,2021-04-08T12:51:00+0530,25600,215.75,215.75,215.7,215.75,215.75,108892800,2021-04-08T12:51:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:52:00+0530,7401,214.4,214.45,214.3,214.3,214.4,0,2021-04-08T12:52:00+0530,9600,215.7,215.75,215.7,215.75,215.7,108892800,2021-04-08T12:52:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:53:00+0530,9157,214.45,214.45,214.35,214.35,214.45,0,2021-04-08T12:53:00+0530,0,215.8,215.8,215.7,215.7,215.8,108892800,2021-04-08T12:53:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:54:00+0530,7539,214.45,214.5,214.4,214.45,214.45,0,2021-04-08T12:54:00+0530,44800,215.85,215.85,215.8,215.8,215.85,108892800,2021-04-08T12:54:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:55:00+0530,8059,214.5,214.5,214.4,214.5,214.5,0,2021-04-08T12:55:00+0530,9600,215.85,215.85,215.8,215.85,215.85,108918400,2021-04-08T12:55:00+0530,0,215.5,215.5,215.5,215.5,215.5,7596800
2021-04-08T12:56:00+0530,15390,214.35,214.5,214.35,214.5,214.35,0,2021-04-08T12:56:00+0530,3200,215.85,215.85,215.85,215.85,215.85,108918400,2021-04-08T12:56:00+0530,6400,215.45,215.5,215.45,215.5,215.45,7603200
2021-04-08T12:57:00+0530,54601,214.45,214.5,214.3,214.35,214.45,0,2021-04-08T12:57:00+0530,25600,215.8,215.85,215.7,215.85,215.8,108908800,2021-04-08T12:57:00+0530,25600,215.45,215.45,215.45,215.45,215.45,7609600
2021-04-08T12:58:00+0530,19812,214.4,214.45,214.25,214.45,214.4,0,2021-04-08T12:58:00+0530,6400,215.75,215.8,215.75,215.8,215.75,108908800,2021-04-08T12:58:00+0530,0,215.45,215.45,215.45,215.45,215.45,7609600
2021-04-08T12:59:00+0530,5887,214.35,214.4,214.3,214.3,214.35,0,2021-04-08T12:59:00+0530,6400,215.65,215.75,215.65,215.65,215.65,108908800,2021-04-08T12:59:00+0530,0,215.45,215.45,215.45,215.45,215.45,7609600
2021-04-08T13:00:00+0530,3921,214.35,214.4,214.3,214.4,214.35,0,2021-04-08T13:00:00+0530,0,215.65,215.65,215.65,215.65,215.65,108908800,2021-04-08T13:00:00+0530,0,215.45,215.45,215.45,215.45,215.45,7609600
2021-04-08T13:01:00+0530,11455,214.4,214.4,214.3,214.4,214.4,0,2021-04-08T13:01:00+0530,32000,215.75,215.75,215.65,215.65,215.75,108912000,2021-04-08T13:01:00+0530,0,215.45,215.45,215.45,215.45,215.45,7609600
2021-04-08T13:02:00+0530,5551,214.3,214.4,214.3,214.35,214.3,0,2021-04-08T13:02:00+0530,9600,215.75,215.75,215.75,215.75,215.75,108912000,2021-04-08T13:02:00+0530,0,215.45,215.45,215.45,215.45,215.45,7609600
2021-04-08T13:03:00+0530,35346,214.5,214.5,214.3,214.3,214.5,0,2021-04-08T13:03:00+0530,28800,215.9,215.9,215.75,215.75,215.9,108928000,2021-04-08T13:03:00+0530,6400,215.45,215.45,215.4,215.45,215.45,7632000
2021-04-08T13:04:00+0530,9476,214.5,214.5,214.35,214.4,214.5,0,2021-04-08T13:04:00+0530,12800,215.9,215.9,215.85,215.9,215.9,108928000,2021-04-08T13:04:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:05:00+0530,10141,214.45,214.5,214.35,214.5,214.45,0,2021-04-08T13:05:00+0530,3200,215.9,215.9,215.9,215.9,215.9,108928000,2021-04-08T13:05:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:06:00+0530,7383,214.5,214.5,214.35,214.45,214.5,0,2021-04-08T13:06:00+0530,19200,215.85,215.9,215.85,215.9,215.85,108931200,2021-04-08T13:06:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:07:00+0530,7443,214.35,214.5,214.35,214.4,214.35,0,2021-04-08T13:07:00+0530,9600,215.85,215.85,215.85,215.85,215.85,108931200,2021-04-08T13:07:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:08:00+0530,22070,214.3,214.45,214.3,214.45,214.3,0,2021-04-08T13:08:00+0530,12800,215.75,215.85,215.75,215.85,215.75,108931200,2021-04-08T13:08:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:09:00+0530,7654,214.45,214.45,214.3,214.3,214.45,0,2021-04-08T13:09:00+0530,16000,215.75,215.75,215.75,215.75,215.75,108931200,2021-04-08T13:09:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:10:00+0530,6090,214.4,214.45,214.3,214.4,214.4,0,2021-04-08T13:10:00+0530,3200,215.8,215.8,215.75,215.75,215.8,108931200,2021-04-08T13:10:00+0530,0,215.45,215.45,215.45,215.45,215.45,7632000
2021-04-08T13:11:00+0530,9654,214.3,214.4,214.3,214.4,214.3,0,2021-04-08T13:11:00+0530,6400,215.7,215.8,215.7,215.8,215.7,108931200,2021-04-08T13:11:00+0530,3200,215.45,215.45,215.45,215.45,215.45,7603200
2021-04-08T13:12:00+0530,10523,214.3,214.4,214.3,214.3,214.3,0,2021-04-08T13:12:00+0530,22400,215.7,215.7,215.6,215.7,215.7,108937600,2021-04-08T13:12:00+0530,3200,215.4,215.45,215.4,215.45,215.4,7603200
2021-04-08T13:13:00+0530,97169,214.2,214.4,214.1,214.35,214.2,0,2021-04-08T13:13:00+0530,70400,215.55,215.7,215.5,215.7,215.55,108937600,2021-04-08T13:13:00+0530,6400,215.25,215.4,215.25,215.4,215.25,7603200
2021-04-08T13:14:00+0530,26410,214.1,214.2,214.05,214.1,214.1,0,2021-04-08T13:14:00+0530,6400,215.45,215.55,215.45,215.55,215.45,108937600,2021-04-08T13:14:00+0530,0,215.25,215.25,215.25,215.25,215.25,7603200
2021-04-08T13:15:00+0530,50693,214.15,214.2,214.05,214.1,214.15,0,2021-04-08T13:15:00+0530,32000,215.6,215.6,215.45,215.45,215.6,108908800,2021-04-08T13:15:00+0530,0,215.25,215.25,215.25,215.25,215.25,7603200
2021-04-08T13:16:00+0530,11013,214.25,214.25,214.15,214.2,214.25,0,2021-04-08T13:16:00+0530,22400,215.6,215.6,215.55,215.55,215.6,108908800,2021-04-08T13:16:00+0530,3200,215.3,215.3,215.25,215.25,215.3,7606400
2021-04-08T13:17:00+0530,11822,214.25,214.25,214.2,214.25,214.25,0,2021-04-08T13:17:00+0530,12800,215.65,215.65,215.6,215.6,215.65,108908800,2021-04-08T13:17:00+0530,0,215.3,215.3,215.3,215.3,215.3,7606400
2021-04-08T13:18:00+0530,19984,214.2,214.25,214.15,214.25,214.2,0,2021-04-08T13:18:00+0530,9600,215.6,215.65,215.6,215.65,215.6,108921600,2021-04-08T13:18:00+0530,3200,215.35,215.35,215.3,215.3,215.35,7606400
2021-04-08T13:19:00+0530,18589,214.2,214.25,214.15,214.2,214.2,0,2021-04-08T13:19:00+0530,16000,215.65,215.65,215.6,215.6,215.65,108921600,2021-04-08T13:19:00+0530,6400,215.3,215.35,215.3,215.3,215.3,7606400
2021-04-08T13:20:00+0530,20839,214.25,214.25,214.15,214.15,214.25,0,2021-04-08T13:20:00+0530,9600,215.6,215.7,215.6,215.65,215.6,108921600,2021-04-08T13:20:00+0530,0,215.3,215.3,215.3,215.3,215.3,7606400
2021-04-08T13:21:00+0530,53389,214.1,214.25,214.05,214.2,214.1,0,2021-04-08T13:21:00+0530,137600,215.5,215.6,215.45,215.6,215.5,108912000,2021-04-08T13:21:00+0530,3200,215.15,215.3,215.15,215.3,215.15,7606400
2021-04-08T13:22:00+0530,13460,214.2,214.2,214.05,214.05,214.2,0,2021-04-08T13:22:00+0530,19200,215.55,215.55,215.5,215.5,215.55,108912000,2021-04-08T13:22:00+0530,0,215.15,215.15,215.15,215.15,215.15,7606400
2021-04-08T13:23:00+0530,6346,214.25,214.25,214.1,214.2,214.25,0,2021-04-08T13:23:00+0530,32000,215.6,215.6,215.55,215.55,215.6,108912000,2021-04-08T13:23:00+0530,3200,215.25,215.25,215.15,215.15,215.25,7612800
2021-04-08T13:24:00+0530,13825,214.25,214.25,214.15,214.25,214.25,0,2021-04-08T13:24:00+0530,19200,215.65,215.65,215.55,215.55,215.65,108966400,2021-04-08T13:24:00+0530,0,215.25,215.25,215.25,215.25,215.25,7612800
2021-04-08T13:25:00+0530,13638,214.25,214.35,214.15,214.25,214.25,0,2021-04-08T13:25:00+0530,25600,215.65,215.7,215.65,215.65,215.65,108966400,2021-04-08T13:25:00+0530,0,215.25,215.25,215.25,215.25,215.25,7612800
2021-04-08T13:26:00+0530,8870,214.25,214.3,214.2,214.25,214.25,0,2021-04-08T13:26:00+0530,6400,215.65,215.65,215.6,215.65,215.65,108966400,2021-04-08T13:26:00+0530,0,215.25,215.25,215.25,215.25,215.25,7612800
2021-04-08T13:27:00+0530,10821,214.3,214.3,214.2,214.3,214.3,0,2021-04-08T13:27:00+0530,32000,215.65,215.65,215.55,215.65,215.65,108972800,2021-04-08T13:27:00+0530,3200,215.2,215.25,215.2,215.25,215.2,7616000
2021-04-08T13:28:00+0530,11207,214.25,214.3,214.2,214.3,214.25,0,2021-04-08T13:28:00+0530,16000,215.65,215.65,215.6,215.6,215.65,108972800,2021-04-08T13:28:00+0530,6400,215.35,215.35,215.2,215.2,215.35,7616000
2021-04-08T13:29:00+0530,12291,214.2,214.3,214.15,214.3,214.2,0,2021-04-08T13:29:00+0530,12800,215.65,215.7,215.6,215.65,215.65,108972800,2021-04-08T13:29:00+0530,6400,215.3,215.35,215.3,215.35,215.3,7616000
2021-04-08T13:30:00+0530,14054,214.2,214.2,214.15,214.2,214.2,0,2021-04-08T13:30:00+0530,16000,215.6,215.65,215.55,215.65,215.6,108988800,2021-04-08T13:30:00+0530,0,215.3,215.3,215.3,215.3,215.3,7616000
2021-04-08T13:31:00+0530,15597,214.15,214.2,214.15,214.2,214.15,0,2021-04-08T13:31:00+0530,25600,215.65,215.65,215.55,215.55,215.65,108988800,2021-04-08T13:31:00+0530,0,215.3,215.3,215.3,215.3,215.3,7616000
2021-04-08T13:32:00+0530,13666,214.15,214.2,214.15,214.15,214.15,0,2021-04-08T13:32:00+0530,12800,215.55,215.65,215.55,215.55,215.55,108988800,2021-04-08T13:32:00+0530,3200,215.25,215.3,215.25,215.3,215.25,7625600
2021-04-08T13:33:00+0530,42330,214.1,214.15,214.05,214.15,214.1,0,2021-04-08T13:33:00+0530,64000,215.5,215.55,215.5,215.5,215.5,108985600,2021-04-08T13:33:00+0530,35200,215.2,215.25,215.2,215.25,215.2,7625600
2021-04-08T13:34:00+0530,13965,214.1,214.15,214.05,214.15,214.1,0,2021-04-08T13:34:00+0530,16000,215.5,215.5,215.45,215.5,215.5,108985600,2021-04-08T13:34:00+0530,6400,215.05,215.2,215.05,215.2,215.05,7648000
2021-04-08T13:35:00+0530,12581,214.15,214.15,214.05,214.05,214.15,0,2021-04-08T13:35:00+0530,6400,215.55,215.55,215.5,215.5,215.55,108985600,2021-04-08T13:35:00+0530,3200,215.3,215.3,215.3,215.3,215.3,7648000
2021-04-08T13:36:00+0530,48968,214.2,214.2,214.15,214.15,214.2,0,2021-04-08T13:36:00+0530,19200,215.65,215.65,215.55,215.55,215.65,108998400,2021-04-08T13:36:00+0530,3200,215.35,215.35,215.3,215.3,215.35,7648000
2021-04-08T13:37:00+0530,30278,214.25,214.25,214.15,214.2,214.25,0,2021-04-08T13:37:00+0530,41600,215.7,215.7,215.55,215.65,215.7,108998400,2021-04-08T13:37:00+0530,0,215.35,215.35,215.35,215.35,215.35,7648000
2021-04-08T13:38:00+0530,11446,214.25,214.25,214.2,214.25,214.25,0,2021-04-08T13:38:00+0530,6400,215.75,215.75,215.7,215.7,215.75,108998400,2021-04-08T13:38:00+0530,3200,215.35,215.35,215.35,215.35,215.35,7641600
2021-04-08T13:39:00+0530,9548,214.25,214.25,214.2,214.25,214.25,0,2021-04-08T13:39:00+0530,9600,215.65,215.75,215.65,215.75,215.65,109004800,2021-04-08T13:39:00+0530,3200,215.35,215.35,215.35,215.35,215.35,7638400
2021-04-08T13:40:00+0530,13985,214.2,214.25,214.2,214.25,214.2,0,2021-04-08T13:40:00+0530,6400,215.6,215.65,215.6,215.65,215.6,109004800,2021-04-08T13:40:00+0530,3200,215.3,215.35,215.3,215.35,215.3,7638400
2021-04-08T13:41:00+0530,20718,214.25,214.3,214.2,214.2,214.25,0,2021-04-08T13:41:00+0530,16000,215.7,215.7,215.6,215.6,215.7,109004800,2021-04-08T13:41:00+0530,0,215.3,215.3,215.3,215.3,215.3,7638400
2021-04-08T13:42:00+0530,9686,214.3,214.3,214.2,214.25,214.3,0,2021-04-08T13:42:00+0530,6400,215.65,215.7,215.65,215.7,215.65,109030400,2021-04-08T13:42:00+0530,3200,215.35,215.35,215.3,215.3,215.35,7638400
2021-04-08T13:43:00+0530,19356,214.25,214.3,214.2,214.3,214.25,0,2021-04-08T13:43:00+0530,16000,215.7,215.7,215.65,215.65,215.7,109030400,2021-04-08T13:43:00+0530,0,215.35,215.35,215.35,215.35,215.35,7638400
2021-04-08T13:44:00+0530,39538,214.15,214.25,214.1,214.25,214.15,0,2021-04-08T13:44:00+0530,19200,215.6,215.7,215.6,215.7,215.6,109030400,2021-04-08T13:44:00+0530,0,215.35,215.35,215.35,215.35,215.35,7638400
2021-04-08T13:45:00+0530,24228,214.1,214.2,214.05,214.15,214.1,0,2021-04-08T13:45:00+0530,25600,215.55,215.6,215.55,215.6,215.55,109030400,2021-04-08T13:45:00+0530,25600,215.15,215.35,215.15,215.35,215.15,7644800
2021-04-08T13:46:00+0530,47696,214.1,214.2,214.0,214.2,214.1,0,2021-04-08T13:46:00+0530,41600,215.5,215.55,215.45,215.55,215.5,109036800,2021-04-08T13:46:00+0530,3200,215.1,215.15,215.1,215.15,215.1,7644800
2021-04-08T13:47:00+0530,21850,214.05,214.1,214.0,214.05,214.05,0,2021-04-08T13:47:00+0530,19200,215.5,215.55,215.45,215.5,215.5,109036800,2021-04-08T13:47:00+0530,0,215.1,215.1,215.1,215.1,215.1,7644800
2021-04-08T13:48:00+0530,14484,214.1,214.1,214.05,214.1,214.1,0,2021-04-08T13:48:00+0530,38400,215.5,215.55,215.5,215.5,215.5,109062400,2021-04-08T13:48:00+0530,0,215.1,215.1,215.1,215.1,215.1,7644800
2021-04-08T13:49:00+0530,25630,214.0,214.1,214.0,214.1,214.0,0,2021-04-08T13:49:00+0530,6400,215.5,215.55,215.5,215.5,215.5,109062400,2021-04-08T13:49:00+0530,0,215.1,215.1,215.1,215.1,215.1,7644800
2021-04-08T13:50:00+0530,19713,214.15,214.15,214.0,214.05,214.15,0,2021-04-08T13:50:00+0530,19200,215.55,215.55,215.45,215.5,215.55,109062400,2021-04-08T13:50:00+0530,0,215.1,215.1,215.1,215.1,215.1,7644800
2021-04-08T13:51:00+0530,10739,214.15,214.15,214.1,214.1,214.15,0,2021-04-08T13:51:00+0530,6400,215.5,215.55,215.5,215.55,215.5,109062400,2021-04-08T13:51:00+0530,0,215.1,215.1,215.1,215.1,215.1,7644800
2021-04-08T13:52:00+0530,17537,214.1,214.15,214.0,214.15,214.1,0,2021-04-08T13:52:00+0530,6400,215.45,215.5,215.45,215.5,215.45,109075200,2021-04-08T13:52:00+0530,9600,215.25,215.25,215.1,215.1,215.25,7654400
2021-04-08T13:53:00+0530,209936,213.9,214.0,213.85,214.0,213.9,0,2021-04-08T13:53:00+0530,160000,215.4,215.4,215.25,215.4,215.4,109075200,2021-04-08T13:53:00+0530,12800,215.1,215.1,215.0,215.0,215.1,7654400
2021-04-08T13:54:00+0530,13939,213.9,214.0,213.85,214.0,213.9,0,2021-04-08T13:54:00+0530,9600,215.35,215.4,215.3,215.4,215.35,109148800,2021-04-08T13:54:00+0530,0,215.1,215.1,215.1,215.1,215.1,7654400
2021-04-08T13:55:00+0530,13848,213.9,214.0,213.9,213.9,213.9,0,2021-04-08T13:55:00+0530,12800,215.4,215.4,215.35,215.35,215.4,109148800,2021-04-08T13:55:00+0530,0,215.1,215.1,215.1,215.1,215.1,7654400
2021-04-08T13:56:00+0530,9968,213.9,214.0,213.8,213.95,213.9,0,2021-04-08T13:56:00+0530,9600,215.3,215.4,215.3,215.4,215.3,109148800,2021-04-08T13:56:00+0530,9600,215.05,215.1,215.05,215.1,215.05,7667200
2021-04-08T13:57:00+0530,37332,213.9,213.95,213.8,213.9,213.9,0,2021-04-08T13:57:00+0530,22400,215.4,215.45,215.3,215.3,215.4,109148800,2021-04-08T13:57:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T13:58:00+0530,9316,213.95,213.95,213.85,213.9,213.95,0,2021-04-08T13:58:00+0530,6400,215.35,215.4,215.35,215.4,215.35,109148800,2021-04-08T13:58:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T13:59:00+0530,31020,213.95,214.0,213.85,213.95,213.95,0,2021-04-08T13:59:00+0530,115200,215.4,215.45,215.35,215.35,215.4,109148800,2021-04-08T13:59:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T14:00:00+0530,72174,214.25,214.25,213.8,213.95,214.25,0,2021-04-08T14:00:00+0530,92800,215.55,215.6,215.35,215.4,215.55,109171200,2021-04-08T14:00:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T14:01:00+0530,96551,214.2,214.25,213.95,214.2,214.2,0,2021-04-08T14:01:00+0530,99200,215.55,215.6,215.4,215.55,215.55,109171200,2021-04-08T14:01:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T14:02:00+0530,24860,214.15,214.2,214.05,214.05,214.15,0,2021-04-08T14:02:00+0530,25600,215.6,215.6,215.55,215.55,215.6,109171200,2021-04-08T14:02:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T14:03:00+0530,15495,214.1,214.2,214.05,214.1,214.1,0,2021-04-08T14:03:00+0530,12800,215.6,215.6,215.6,215.6,215.6,109171200,2021-04-08T14:03:00+0530,0,215.05,215.05,215.05,215.05,215.05,7667200
2021-04-08T14:04:00+0530,43325,214.05,214.1,213.95,214.1,214.05,0,2021-04-08T14:04:00+0530,22400,215.45,215.6,215.45,215.6,215.45,109244800,2021-04-08T14:04:00+0530,3200,215.3,215.3,215.05,215.05,215.3,7676800
2021-04-08T14:05:00+0530,24355,213.95,214.0,213.8,214.0,213.95,0,2021-04-08T14:05:00+0530,38400,215.4,215.45,215.3,215.45,215.4,109244800,2021-04-08T14:05:00+0530,0,215.3,215.3,215.3,215.3,215.3,7676800
2021-04-08T14:06:00+0530,58127,213.95,214.0,213.85,213.95,213.95,0,2021-04-08T14:06:00+0530,38400,215.35,215.4,215.35,215.4,215.35,109312000,2021-04-08T14:06:00+0530,0,215.3,215.3,215.3,215.3,215.3,7676800
2021-04-08T14:07:00+0530,64114,213.75,214.0,213.75,213.95,213.75,0,2021-04-08T14:07:00+0530,51200,215.2,215.4,215.2,215.4,215.2,109312000,2021-04-08T14:07:00+0530,22400,215.05,215.3,215.05,215.3,215.05,7680000
